"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $249.68/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0x767199ce5e8efcb88f6446eb7463104ad86e9423542cfd8486ff476107491238","3916434","1498194945","6/23/2017 5:15:45 AM","0x36034cba5413c0678b8256acd0a87af4e9d0873a","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0","0","0","0.000676462366658704","0.168899123707345","326.85","","",""
"0xc11d42a626a20daa4a8f93e1f4bb8f848385d9f2d019c4221b8d4ad3d9edb2f5","3951412","1498803514","6/30/2017 6:18:34 AM","0x84e0cffa7dcd87f06ab0e961372e2245724017a8","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0","0","0","0.00001245664","0.0031101738752","280.68","","",""
"0xdd149b8890fce643595b6b076c3634138fdfd4d5be058931dcfa3b5649e3ae23","4102871","1501570975","8/1/2017 7:02:55 AM","0x0bd9f5ff1d2c35bef94d7bed48d4fdeb9c261c97","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0","0","0","0.0000133464","0.003332329152","225.90","","",""
"0x94669ab91e09ae66f513fa29eefe4a851a52c181eda5ff28a655c4d604c83716","4117418","1501882243","8/4/2017 9:30:43 PM","0x54add9102b07dcf2aaee88b5dfbf0554eb2d8893","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0","0","0","0.000467124","0.11663152032","220.60","","",""
"0xe25a5df451f08c21ae62c2e5f66e3794f975a8d6be9228076e1fbfd6e5bdc503","4119750","1501932579","8/5/2017 11:29:39 AM","0x23ce447b2ff798b7cd95abd690d0c41d6ad737d0","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0","0","0","0.00045432699387888","0.113436363831679","253.09","","",""
"0x1be4cea7dfb198583023185139f2312708078c4e9f1ae222f22c65e1480ff056","4120647","1501951556","8/5/2017 4:45:56 PM","0x6fa66cdf12783dbaddc5eaaf2972dcf5424ffb49","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0","0","0","0.000467124","0.11663152032","253.09","","",""
"0x9f377305afc5377cdfe7b34d07ceae68639d174a012785fa3d813b6feed7ec23","4202937","1503679020","8/25/2017 4:37:00 PM","0x57ecc98ae794a66713c290c7261dc7e5fb3a1998","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0.000001","0","0.00024968","0.000624372","0.15589320096","330.06","","",""
"0x3e7fe3319608936a4c62f7336d4105995f2471920d1f0e5fe11676bc097dee39","4576027","1511010783","11/18/2017 1:13:03 PM","0xc9b6834ed478779f01acaee065632c20daf86827","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0.0001","0","0.024968","0.000168","0.04194624","346.65","Error(0)","Out of gas",""
"0x3f6f8e4510ce31d4cb823c2cc6d9974fcd6a7d9905d8656d82431b8fd30a3eca","4683771","1512540348","12/6/2017 6:05:48 AM","0xd62e0af2b5e07b9790f362f65f35a015deacd83d","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0","0","0","0.00066732","0.1666164576","422.48","","",""
"0x74e3550869a107e8e0d834ca701721b54db81cd01b905ff0905de8aaf5f07814","7228440","1550335557","2/16/2019 4:45:57 PM","0x4edd8f2f7310da70330fba78f7a0b864f13efe64","0x5a3466432ff4ba946f84786462f0b6830c7d2bef","","0","0","0","0.000244684","0.06109270112","121.75","","",""
